shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status,date,route,on_time,dispatch_date_dt,expected_delivery_date_dt,actual_delivery_date_dt,on_time_flag,delay_category,load_timestamp
SHP03420,ORD03420,Contact Lens,73,Plant_A,Bangalore_WH,SUP15,2026-06-23 12:00:00,2026-06-24 12:00:00,2026-06-25 12:00:00,4,Delayed,2026-06-23 12:00:00,West Route,0,2026-06-23,2026-06-24,2026-06-25,0,Major Delay,2026-04-10 12:15:58.138368
SHP03425,ORD03425,Prescription Lens,89,Plant_B,Bangalore_WH,SUP3,2026-06-23 17:00:00,2026-06-24 17:00:00,2026-06-25 17:00:00,0,Delivered,2026-06-23 17:00:00,South Route,1,2026-06-23,2026-06-24,2026-06-25,1,On-Time,2026-04-10 12:15:58.138368
SHP03432,ORD03432,Prescription Lens,49,Plant_B,Mumbai_WH,SUP14,2026-06-24 00:00:00,2026-06-25 00:00:00,2026-06-26 00:00:00,0,Delivered,2026-06-24 00:00:00,South Route,1,2026-06-24,2026-06-25,2026-06-26,1,On-Time,2026-04-10 12:15:58.138368
SHP03452,ORD03452,Contact Lens,163,Plant_A,Delhi_WH,SUP18,2026-06-24 20:00:00,2026-06-25 20:00:00,2026-06-26 20:00:00,1,Delivered,2026-06-24 20:00:00,East Route,1,2026-06-24,2026-06-25,2026-06-26,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03456,ORD03456,Contact Lens,142,Plant_A,Bangalore_WH,SUP6,2026-06-25 00:00:00,2026-06-26 00:00:00,2026-06-27 00:00:00,2,Delivered,2026-06-25 00:00:00,East Route,1,2026-06-25,2026-06-26,2026-06-27,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03469,ORD03469,Sunglasses,140,Plant_B,Delhi_WH,SUP15,2026-06-25 13:00:00,2026-06-26 13:00:00,2026-06-27 13:00:00,0,Delivered,2026-06-25 13:00:00,South Route,1,2026-06-25,2026-06-26,2026-06-27,1,On-Time,2026-04-10 12:15:58.138368
SHP03486,ORD03486,Reading Glasses,133,Plant_B,Mumbai_WH,SUP6,2026-06-26 06:00:00,2026-06-27 06:00:00,2026-06-28 06:00:00,3,Delivered,2026-06-26 06:00:00,East Route,1,2026-06-26,2026-06-27,2026-06-28,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03487,ORD03487,Optical Frame,100,Plant_A,Delhi_WH,SUP10,2026-06-26 07:00:00,2026-06-27 07:00:00,2026-06-28 07:00:00,1,Delivered,2026-06-26 07:00:00,North Route,1,2026-06-26,2026-06-27,2026-06-28,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03502,ORD03502,Sunglasses,184,Plant_A,Bangalore_WH,SUP14,2026-06-26 22:00:00,2026-06-27 22:00:00,2026-06-28 22:00:00,3,Delivered,2026-06-26 22:00:00,East Route,1,2026-06-26,2026-06-27,2026-06-28,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03507,ORD03507,Contact Lens,69,Plant_A,Bangalore_WH,SUP9,2026-06-27 03:00:00,2026-06-28 03:00:00,2026-06-29 03:00:00,6,Delivered,2026-06-27 03:00:00,South Route,1,2026-06-27,2026-06-28,2026-06-29,0,Major Delay,2026-04-10 12:15:58.138368
SHP03520,ORD03520,Prescription Lens,84,Plant_B,Bangalore_WH,SUP3,2026-06-27 16:00:00,2026-06-28 16:00:00,2026-06-29 16:00:00,3,Delivered,2026-06-27 16:00:00,West Route,1,2026-06-27,2026-06-28,2026-06-29,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03521,ORD03521,Optical Frame,38,Plant_A,Delhi_WH,SUP1,2026-06-27 17:00:00,2026-06-28 17:00:00,2026-06-29 17:00:00,3,Delivered,2026-06-27 17:00:00,West Route,0,2026-06-27,2026-06-28,2026-06-29,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03527,ORD03527,Prescription Lens,166,Plant_A,Delhi_WH,SUP5,2026-06-27 23:00:00,2026-06-28 23:00:00,2026-06-29 23:00:00,4,Delivered,2026-06-27 23:00:00,North Route,1,2026-06-27,2026-06-28,2026-06-29,0,Major Delay,2026-04-10 12:15:58.138368
SHP03551,ORD03551,Sunglasses,34,Plant_A,Bangalore_WH,SUP6,2026-06-28 23:00:00,2026-06-29 23:00:00,2026-06-30 23:00:00,2,Delivered,2026-06-28 23:00:00,North Route,1,2026-06-28,2026-06-29,2026-06-30,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03582,ORD03582,Reading Glasses,130,Plant_A,Delhi_WH,SUP10,2026-06-30 06:00:00,2026-07-01 06:00:00,2026-07-02 06:00:00,5,Delivered,2026-06-30 06:00:00,North Route,1,2026-06-30,2026-07-01,2026-07-02,0,Major Delay,2026-04-10 12:15:58.138368
SHP03606,ORD03606,Contact Lens,155,Plant_A,Mumbai_WH,SUP5,2026-07-01 06:00:00,2026-07-02 06:00:00,2026-07-03 06:00:00,2,Delayed,2026-07-01 06:00:00,East Route,1,2026-07-01,2026-07-02,2026-07-03,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03618,ORD03618,Reading Glasses,105,Plant_B,Delhi_WH,SUP1,2026-07-01 18:00:00,2026-07-02 18:00:00,2026-07-03 18:00:00,2,Delivered,2026-07-01 18:00:00,South Route,1,2026-07-01,2026-07-02,2026-07-03,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03620,ORD03620,Contact Lens,155,Plant_B,Bangalore_WH,SUP7,2026-07-01 20:00:00,2026-07-02 20:00:00,2026-07-03 20:00:00,3,Delivered,2026-07-01 20:00:00,South Route,1,2026-07-01,2026-07-02,2026-07-03,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03646,ORD03646,Reading Glasses,144,Plant_B,Mumbai_WH,SUP16,2026-07-02 22:00:00,2026-07-03 22:00:00,2026-07-04 22:00:00,4,Delivered,2026-07-02 22:00:00,North Route,1,2026-07-02,2026-07-03,2026-07-04,0,Major Delay,2026-04-10 12:15:58.138368
SHP03664,ORD03664,Contact Lens,34,Plant_A,Bangalore_WH,SUP10,2026-07-03 16:00:00,2026-07-04 16:00:00,2026-07-05 16:00:00,2,Delivered,2026-07-03 16:00:00,West Route,1,2026-07-03,2026-07-04,2026-07-05,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03665,ORD03665,Optical Frame,125,Plant_A,Bangalore_WH,SUP4,2026-07-03 17:00:00,2026-07-04 17:00:00,2026-07-05 17:00:00,4,Delivered,2026-07-03 17:00:00,North Route,1,2026-07-03,2026-07-04,2026-07-05,0,Major Delay,2026-04-10 12:15:58.138368
SHP03690,ORD03690,Optical Frame,127,Plant_A,Mumbai_WH,SUP6,2026-07-04 18:00:00,2026-07-05 18:00:00,2026-07-06 18:00:00,2,Delivered,2026-07-04 18:00:00,East Route,1,2026-07-04,2026-07-05,2026-07-06,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03705,ORD03705,Sunglasses,12,Plant_B,Delhi_WH,SUP18,2026-07-05 09:00:00,2026-07-06 09:00:00,2026-07-07 09:00:00,2,Delivered,2026-07-05 09:00:00,South Route,1,2026-07-05,2026-07-06,2026-07-07,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03715,ORD03715,Reading Glasses,160,Plant_B,Mumbai_WH,SUP18,2026-07-05 19:00:00,2026-07-06 19:00:00,2026-07-07 19:00:00,6,Delivered,2026-07-05 19:00:00,West Route,0,2026-07-05,2026-07-06,2026-07-07,0,Major Delay,2026-04-10 12:15:58.138368
SHP03738,ORD03738,Reading Glasses,20,Plant_B,Bangalore_WH,SUP20,2026-07-06 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,1,Delivered,2026-07-06 18:00:00,South Route,1,2026-07-06,2026-07-07,2026-07-08,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03753,ORD03753,Sunglasses,101,Plant_A,Mumbai_WH,SUP1,2026-07-07 09:00:00,2026-07-08 09:00:00,2026-07-09 09:00:00,0,Delivered,2026-07-07 09:00:00,East Route,0,2026-07-07,2026-07-08,2026-07-09,1,On-Time,2026-04-10 12:15:58.138368
SHP03794,ORD03794,Contact Lens,183,Plant_B,Delhi_WH,SUP6,2026-07-09 02:00:00,2026-07-10 02:00:00,2026-07-11 02:00:00,6,Delivered,2026-07-09 02:00:00,North Route,1,2026-07-09,2026-07-10,2026-07-11,0,Major Delay,2026-04-10 12:15:58.138368
SHP03835,ORD03835,Contact Lens,161,Plant_B,Mumbai_WH,SUP14,2026-07-10 19:00:00,2026-07-11 19:00:00,2026-07-12 19:00:00,1,Delivered,2026-07-10 19:00:00,North Route,1,2026-07-10,2026-07-11,2026-07-12,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03918,ORD03918,Contact Lens,92,Plant_B,Delhi_WH,SUP16,2026-07-14 06:00:00,2026-07-15 06:00:00,2026-07-16 06:00:00,1,Delayed,2026-07-14 06:00:00,North Route,1,2026-07-14,2026-07-15,2026-07-16,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03921,ORD03921,Optical Frame,117,Plant_B,Bangalore_WH,SUP18,2026-07-14 09:00:00,2026-07-15 09:00:00,2026-07-16 09:00:00,5,Delayed,2026-07-14 09:00:00,West Route,1,2026-07-14,2026-07-15,2026-07-16,0,Major Delay,2026-04-10 12:15:58.138368
SHP03997,ORD03997,Prescription Lens,20,Plant_B,Delhi_WH,SUP1,2026-07-17 13:00:00,2026-07-18 13:00:00,2026-07-19 13:00:00,3,Delivered,2026-07-17 13:00:00,South Route,1,2026-07-17,2026-07-18,2026-07-19,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03998,ORD03998,Prescription Lens,53,Plant_B,Bangalore_WH,SUP7,2026-07-17 14:00:00,2026-07-18 14:00:00,2026-07-19 14:00:00,4,Delivered,2026-07-17 14:00:00,North Route,1,2026-07-17,2026-07-18,2026-07-19,0,Major Delay,2026-04-10 12:15:58.138368
SHP03022,ORD03022,Contact Lens,89,Plant_A,Mumbai_WH,SUP2,2026-06-06 22:00:00,2026-06-07 22:00:00,2026-06-08 22:00:00,4,Delivered,2026-06-06 22:00:00,East Route,1,2026-06-06,2026-06-07,2026-06-08,0,Major Delay,2026-04-10 12:15:58.138368
SHP03035,ORD03035,Prescription Lens,59,Plant_A,Bangalore_WH,SUP3,2026-06-07 11:00:00,2026-06-08 11:00:00,2026-06-09 11:00:00,6,Delivered,2026-06-07 11:00:00,West Route,1,2026-06-07,2026-06-08,2026-06-09,0,Major Delay,2026-04-10 12:15:58.138368
SHP03052,ORD03052,Optical Frame,35,Plant_A,Mumbai_WH,SUP4,2026-06-08 04:00:00,2026-06-09 04:00:00,2026-06-10 04:00:00,1,Delivered,2026-06-08 04:00:00,East Route,1,2026-06-08,2026-06-09,2026-06-10,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03059,ORD03059,Sunglasses,40,Plant_B,Bangalore_WH,SUP8,2026-06-08 11:00:00,2026-06-09 11:00:00,2026-06-10 11:00:00,6,Delivered,2026-06-08 11:00:00,West Route,1,2026-06-08,2026-06-09,2026-06-10,0,Major Delay,2026-04-10 12:15:58.138368
SHP03071,ORD03071,Reading Glasses,160,Plant_B,Mumbai_WH,SUP5,2026-06-08 23:00:00,2026-06-09 23:00:00,2026-06-10 23:00:00,1,Delivered,2026-06-08 23:00:00,East Route,0,2026-06-08,2026-06-09,2026-06-10,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03107,ORD03107,Optical Frame,143,Plant_A,Delhi_WH,SUP8,2026-06-10 11:00:00,2026-06-11 11:00:00,2026-06-12 11:00:00,2,Delivered,2026-06-10 11:00:00,East Route,1,2026-06-10,2026-06-11,2026-06-12,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03165,ORD03165,Optical Frame,21,Plant_B,Bangalore_WH,SUP20,2026-06-12 21:00:00,2026-06-13 21:00:00,2026-06-14 21:00:00,3,Delayed,2026-06-12 21:00:00,West Route,1,2026-06-12,2026-06-13,2026-06-14,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03175,ORD03175,Contact Lens,73,Plant_B,Delhi_WH,SUP3,2026-06-13 07:00:00,2026-06-14 07:00:00,2026-06-15 07:00:00,0,Delivered,2026-06-13 07:00:00,East Route,1,2026-06-13,2026-06-14,2026-06-15,1,On-Time,2026-04-10 12:15:58.138368
SHP03201,ORD03201,Sunglasses,194,Plant_A,Delhi_WH,SUP12,2026-06-14 09:00:00,2026-06-15 09:00:00,2026-06-16 09:00:00,6,Delivered,2026-06-14 09:00:00,West Route,1,2026-06-14,2026-06-15,2026-06-16,0,Major Delay,2026-04-10 12:15:58.138368
SHP03227,ORD03227,Prescription Lens,57,Plant_A,Delhi_WH,SUP19,2026-06-15 11:00:00,2026-06-16 11:00:00,2026-06-17 11:00:00,1,Delivered,2026-06-15 11:00:00,West Route,1,2026-06-15,2026-06-16,2026-06-17,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03239,ORD03239,Sunglasses,42,Plant_B,Mumbai_WH,SUP16,2026-06-15 23:00:00,2026-06-16 23:00:00,2026-06-17 23:00:00,1,Delivered,2026-06-15 23:00:00,South Route,0,2026-06-15,2026-06-16,2026-06-17,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03280,ORD03280,Prescription Lens,143,Plant_B,Delhi_WH,SUP19,2026-06-17 16:00:00,2026-06-18 16:00:00,2026-06-19 16:00:00,5,Delivered,2026-06-17 16:00:00,West Route,1,2026-06-17,2026-06-18,2026-06-19,0,Major Delay,2026-04-10 12:15:58.138368
SHP03289,ORD03289,Reading Glasses,123,Plant_B,Bangalore_WH,SUP15,2026-06-18 01:00:00,2026-06-19 01:00:00,2026-06-20 01:00:00,4,Delayed,2026-06-18 01:00:00,North Route,1,2026-06-18,2026-06-19,2026-06-20,0,Major Delay,2026-04-10 12:15:58.138368
SHP03298,ORD03298,Optical Frame,34,Plant_A,Delhi_WH,SUP2,2026-06-18 10:00:00,2026-06-19 10:00:00,2026-06-20 10:00:00,2,Delivered,2026-06-18 10:00:00,West Route,0,2026-06-18,2026-06-19,2026-06-20,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03303,ORD03303,Optical Frame,18,Plant_A,Bangalore_WH,SUP3,2026-06-18 15:00:00,2026-06-19 15:00:00,2026-06-20 15:00:00,3,Delivered,2026-06-18 15:00:00,South Route,0,2026-06-18,2026-06-19,2026-06-20,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03304,ORD03304,Contact Lens,75,Plant_B,Delhi_WH,SUP7,2026-06-18 16:00:00,2026-06-19 16:00:00,2026-06-20 16:00:00,6,Delivered,2026-06-18 16:00:00,East Route,0,2026-06-18,2026-06-19,2026-06-20,0,Major Delay,2026-04-10 12:15:58.138368
SHP03317,ORD03317,Contact Lens,78,Plant_B,Mumbai_WH,SUP6,2026-06-19 05:00:00,2026-06-20 05:00:00,2026-06-21 05:00:00,6,Delayed,2026-06-19 05:00:00,South Route,1,2026-06-19,2026-06-20,2026-06-21,0,Major Delay,2026-04-10 12:15:58.138368
SHP03335,ORD03335,Optical Frame,148,Plant_A,Delhi_WH,SUP10,2026-06-19 23:00:00,2026-06-20 23:00:00,2026-06-21 23:00:00,5,Delivered,2026-06-19 23:00:00,East Route,1,2026-06-19,2026-06-20,2026-06-21,0,Major Delay,2026-04-10 12:15:58.138368
SHP03337,ORD03337,Reading Glasses,140,Plant_A,Mumbai_WH,SUP20,2026-06-20 01:00:00,2026-06-21 01:00:00,2026-06-22 01:00:00,1,Delivered,2026-06-20 01:00:00,North Route,1,2026-06-20,2026-06-21,2026-06-22,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03349,ORD03349,Prescription Lens,190,Plant_B,Bangalore_WH,SUP8,2026-06-20 13:00:00,2026-06-21 13:00:00,2026-06-22 13:00:00,1,Delivered,2026-06-20 13:00:00,East Route,0,2026-06-20,2026-06-21,2026-06-22,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03381,ORD03381,Prescription Lens,117,Plant_B,Mumbai_WH,SUP12,2026-06-21 21:00:00,2026-06-22 21:00:00,2026-06-23 21:00:00,1,Delivered,2026-06-21 21:00:00,East Route,1,2026-06-21,2026-06-22,2026-06-23,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03393,ORD03393,Optical Frame,160,Plant_A,Mumbai_WH,SUP14,2026-06-22 09:00:00,2026-06-23 09:00:00,2026-06-24 09:00:00,6,Delivered,2026-06-22 09:00:00,South Route,1,2026-06-22,2026-06-23,2026-06-24,0,Major Delay,2026-04-10 12:15:58.138368
SHP03450,ORD03450,Reading Glasses,143,Plant_B,Bangalore_WH,SUP10,2026-06-24 18:00:00,2026-06-25 18:00:00,2026-06-26 18:00:00,0,Delivered,2026-06-24 18:00:00,South Route,1,2026-06-24,2026-06-25,2026-06-26,1,On-Time,2026-04-10 12:15:58.138368
SHP03461,ORD03461,Reading Glasses,60,Plant_B,Bangalore_WH,SUP3,2026-06-25 05:00:00,2026-06-26 05:00:00,2026-06-27 05:00:00,0,Delivered,2026-06-25 05:00:00,North Route,0,2026-06-25,2026-06-26,2026-06-27,1,On-Time,2026-04-10 12:15:58.138368
SHP03490,ORD03490,Prescription Lens,54,Plant_B,Delhi_WH,SUP20,2026-06-26 10:00:00,2026-06-27 10:00:00,2026-06-28 10:00:00,4,Delivered,2026-06-26 10:00:00,East Route,0,2026-06-26,2026-06-27,2026-06-28,0,Major Delay,2026-04-10 12:15:58.138368
SHP03506,ORD03506,Contact Lens,20,Plant_A,Mumbai_WH,SUP19,2026-06-27 02:00:00,2026-06-28 02:00:00,2026-06-29 02:00:00,5,Delivered,2026-06-27 02:00:00,South Route,1,2026-06-27,2026-06-28,2026-06-29,0,Major Delay,2026-04-10 12:15:58.138368
SHP03508,ORD03508,Prescription Lens,86,Plant_B,Mumbai_WH,SUP14,2026-06-27 04:00:00,2026-06-28 04:00:00,2026-06-29 04:00:00,0,Delivered,2026-06-27 04:00:00,North Route,1,2026-06-27,2026-06-28,2026-06-29,1,On-Time,2026-04-10 12:15:58.138368
SHP03523,ORD03523,Prescription Lens,103,Plant_B,Delhi_WH,SUP17,2026-06-27 19:00:00,2026-06-28 19:00:00,2026-06-29 19:00:00,2,Delivered,2026-06-27 19:00:00,South Route,1,2026-06-27,2026-06-28,2026-06-29,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03559,ORD03559,Reading Glasses,160,Plant_A,Delhi_WH,SUP9,2026-06-29 07:00:00,2026-06-30 07:00:00,2026-07-01 07:00:00,1,Delivered,2026-06-29 07:00:00,North Route,0,2026-06-29,2026-06-30,2026-07-01,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03581,ORD03581,Optical Frame,151,Plant_B,Delhi_WH,SUP7,2026-06-30 05:00:00,2026-07-01 05:00:00,2026-07-02 05:00:00,6,Delayed,2026-06-30 05:00:00,South Route,1,2026-06-30,2026-07-01,2026-07-02,0,Major Delay,2026-04-10 12:15:58.138368
SHP03583,ORD03583,Optical Frame,155,Plant_B,Mumbai_WH,SUP14,2026-06-30 07:00:00,2026-07-01 07:00:00,2026-07-02 07:00:00,4,Delivered,2026-06-30 07:00:00,East Route,1,2026-06-30,2026-07-01,2026-07-02,0,Major Delay,2026-04-10 12:15:58.138368
SHP03592,ORD03592,Sunglasses,81,Plant_A,Bangalore_WH,SUP1,2026-06-30 16:00:00,2026-07-01 16:00:00,2026-07-02 16:00:00,2,Delayed,2026-06-30 16:00:00,West Route,1,2026-06-30,2026-07-01,2026-07-02,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03631,ORD03631,Reading Glasses,139,Plant_B,Delhi_WH,SUP4,2026-07-02 07:00:00,2026-07-03 07:00:00,2026-07-04 07:00:00,0,Delayed,2026-07-02 07:00:00,South Route,1,2026-07-02,2026-07-03,2026-07-04,1,On-Time,2026-04-10 12:15:58.138368
SHP03653,ORD03653,Sunglasses,119,Plant_A,Delhi_WH,SUP16,2026-07-03 05:00:00,2026-07-04 05:00:00,2026-07-05 05:00:00,5,Delayed,2026-07-03 05:00:00,West Route,1,2026-07-03,2026-07-04,2026-07-05,0,Major Delay,2026-04-10 12:15:58.138368
SHP03661,ORD03661,Sunglasses,12,Plant_A,Mumbai_WH,SUP16,2026-07-03 13:00:00,2026-07-04 13:00:00,2026-07-05 13:00:00,4,Delivered,2026-07-03 13:00:00,North Route,0,2026-07-03,2026-07-04,2026-07-05,0,Major Delay,2026-04-10 12:15:58.138368
SHP03673,ORD03673,Sunglasses,122,Plant_A,Bangalore_WH,SUP15,2026-07-04 01:00:00,2026-07-05 01:00:00,2026-07-06 01:00:00,5,Delivered,2026-07-04 01:00:00,North Route,1,2026-07-04,2026-07-05,2026-07-06,0,Major Delay,2026-04-10 12:15:58.138368
SHP03686,ORD03686,Contact Lens,104,Plant_B,Bangalore_WH,SUP1,2026-07-04 14:00:00,2026-07-05 14:00:00,2026-07-06 14:00:00,2,Delivered,2026-07-04 14:00:00,East Route,1,2026-07-04,2026-07-05,2026-07-06,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03721,ORD03721,Optical Frame,111,Plant_A,Mumbai_WH,SUP5,2026-07-06 01:00:00,2026-07-07 01:00:00,2026-07-08 01:00:00,1,Delivered,2026-07-06 01:00:00,South Route,0,2026-07-06,2026-07-07,2026-07-08,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03782,ORD03782,Optical Frame,103,Plant_B,Mumbai_WH,SUP18,2026-07-08 14:00:00,2026-07-09 14:00:00,2026-07-10 14:00:00,1,Delayed,2026-07-08 14:00:00,East Route,1,2026-07-08,2026-07-09,2026-07-10,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03789,ORD03789,Sunglasses,129,Plant_B,Bangalore_WH,SUP19,2026-07-08 21:00:00,2026-07-09 21:00:00,2026-07-10 21:00:00,4,Delivered,2026-07-08 21:00:00,West Route,1,2026-07-08,2026-07-09,2026-07-10,0,Major Delay,2026-04-10 12:15:58.138368
SHP03802,ORD03802,Optical Frame,66,Plant_B,Delhi_WH,SUP13,2026-07-09 10:00:00,2026-07-10 10:00:00,2026-07-11 10:00:00,0,Delivered,2026-07-09 10:00:00,North Route,0,2026-07-09,2026-07-10,2026-07-11,1,On-Time,2026-04-10 12:15:58.138368
SHP03808,ORD03808,Sunglasses,41,Plant_A,Delhi_WH,SUP15,2026-07-09 16:00:00,2026-07-10 16:00:00,2026-07-11 16:00:00,6,Delivered,2026-07-09 16:00:00,North Route,1,2026-07-09,2026-07-10,2026-07-11,0,Major Delay,2026-04-10 12:15:58.138368
SHP03828,ORD03828,Sunglasses,106,Plant_A,Bangalore_WH,SUP9,2026-07-10 12:00:00,2026-07-11 12:00:00,2026-07-12 12:00:00,0,Delayed,2026-07-10 12:00:00,South Route,0,2026-07-10,2026-07-11,2026-07-12,1,On-Time,2026-04-10 12:15:58.138368
SHP03830,ORD03830,Prescription Lens,166,Plant_A,Bangalore_WH,SUP1,2026-07-10 14:00:00,2026-07-11 14:00:00,2026-07-12 14:00:00,0,Delayed,2026-07-10 14:00:00,South Route,1,2026-07-10,2026-07-11,2026-07-12,1,On-Time,2026-04-10 12:15:58.138368
SHP03847,ORD03847,Sunglasses,34,Plant_B,Delhi_WH,SUP12,2026-07-11 07:00:00,2026-07-12 07:00:00,2026-07-13 07:00:00,0,Delivered,2026-07-11 07:00:00,East Route,1,2026-07-11,2026-07-12,2026-07-13,1,On-Time,2026-04-10 12:15:58.138368
SHP03851,ORD03851,Reading Glasses,25,Plant_B,Bangalore_WH,SUP8,2026-07-11 11:00:00,2026-07-12 11:00:00,2026-07-13 11:00:00,5,Delivered,2026-07-11 11:00:00,North Route,1,2026-07-11,2026-07-12,2026-07-13,0,Major Delay,2026-04-10 12:15:58.138368
SHP03852,ORD03852,Prescription Lens,164,Plant_A,Bangalore_WH,SUP16,2026-07-11 12:00:00,2026-07-12 12:00:00,2026-07-13 12:00:00,3,Delivered,2026-07-11 12:00:00,North Route,1,2026-07-11,2026-07-12,2026-07-13,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03870,ORD03870,Reading Glasses,149,Plant_A,Delhi_WH,SUP4,2026-07-12 06:00:00,2026-07-13 06:00:00,2026-07-14 06:00:00,5,Delivered,2026-07-12 06:00:00,South Route,1,2026-07-12,2026-07-13,2026-07-14,0,Major Delay,2026-04-10 12:15:58.138368
SHP03944,ORD03944,Contact Lens,178,Plant_A,Delhi_WH,SUP3,2026-07-15 08:00:00,2026-07-16 08:00:00,2026-07-17 08:00:00,1,Delayed,2026-07-15 08:00:00,East Route,1,2026-07-15,2026-07-16,2026-07-17,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03958,ORD03958,Optical Frame,63,Plant_A,Delhi_WH,SUP6,2026-07-15 22:00:00,2026-07-16 22:00:00,2026-07-17 22:00:00,6,Delivered,2026-07-15 22:00:00,East Route,1,2026-07-15,2026-07-16,2026-07-17,0,Major Delay,2026-04-10 12:15:58.138368
SHP03970,ORD03970,Prescription Lens,15,Plant_A,Mumbai_WH,SUP6,2026-07-16 10:00:00,2026-07-17 10:00:00,2026-07-18 10:00:00,0,Delayed,2026-07-16 10:00:00,South Route,1,2026-07-16,2026-07-17,2026-07-18,1,On-Time,2026-04-10 12:15:58.138368
SHP03982,ORD03982,Contact Lens,77,Plant_A,Bangalore_WH,SUP15,2026-07-16 22:00:00,2026-07-17 22:00:00,2026-07-18 22:00:00,3,Delivered,2026-07-16 22:00:00,East Route,1,2026-07-16,2026-07-17,2026-07-18,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03983,ORD03983,Sunglasses,67,Plant_B,Mumbai_WH,SUP17,2026-07-16 23:00:00,2026-07-17 23:00:00,2026-07-18 23:00:00,4,Delayed,2026-07-16 23:00:00,West Route,0,2026-07-16,2026-07-17,2026-07-18,0,Major Delay,2026-04-10 12:15:58.138368
SHP03028,ORD03028,Contact Lens,177,Plant_B,Bangalore_WH,SUP5,2026-06-07 04:00:00,2026-06-08 04:00:00,2026-06-09 04:00:00,2,Delivered,2026-06-07 04:00:00,West Route,0,2026-06-07,2026-06-08,2026-06-09,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03039,ORD03039,Prescription Lens,184,Plant_A,Mumbai_WH,SUP8,2026-06-07 15:00:00,2026-06-08 15:00:00,2026-06-09 15:00:00,1,Delivered,2026-06-07 15:00:00,South Route,1,2026-06-07,2026-06-08,2026-06-09,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03088,ORD03088,Optical Frame,47,Plant_A,Delhi_WH,SUP9,2026-06-09 16:00:00,2026-06-10 16:00:00,2026-06-11 16:00:00,2,Delivered,2026-06-09 16:00:00,North Route,1,2026-06-09,2026-06-10,2026-06-11,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03132,ORD03132,Prescription Lens,10,Plant_B,Delhi_WH,SUP4,2026-06-11 12:00:00,2026-06-12 12:00:00,2026-06-13 12:00:00,0,Delivered,2026-06-11 12:00:00,South Route,1,2026-06-11,2026-06-12,2026-06-13,1,On-Time,2026-04-10 12:15:58.138368
SHP03143,ORD03143,Optical Frame,147,Plant_B,Delhi_WH,SUP11,2026-06-11 23:00:00,2026-06-12 23:00:00,2026-06-13 23:00:00,2,Delayed,2026-06-11 23:00:00,South Route,1,2026-06-11,2026-06-12,2026-06-13,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03162,ORD03162,Optical Frame,121,Plant_A,Mumbai_WH,SUP3,2026-06-12 18:00:00,2026-06-13 18:00:00,2026-06-14 18:00:00,5,Delivered,2026-06-12 18:00:00,North Route,1,2026-06-12,2026-06-13,2026-06-14,0,Major Delay,2026-04-10 12:15:58.138368
