production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes,line_id,shift,units_produced,efficiency
PROD04701,2026-09-12 21:00:00,Plant_A,Optical Frame,208,Grinding_M1,26.23,470.75,33,Line_2,Night,331,0.85
PROD04702,2026-09-12 22:00:00,Plant_A,Optical Frame,497,Coating_M2,65.33,440.78,29,Line_2,Day,253,0.8
PROD04703,2026-09-12 23:00:00,Plant_A,Contact Lens,275,Coating_M2,42.1,431.06,19,Line_1,Day,180,0.91
PROD04704,2026-09-13 00:00:00,Plant_A,Reading Glasses,288,Grinding_M1,29.68,196.75,8,Line_2,Day,124,0.8
PROD04705,2026-09-13 01:00:00,Plant_A,Reading Glasses,165,Coating_M2,41.48,480.29,54,Line_1,Day,108,1.0
PROD04706,2026-09-13 02:00:00,Plant_B,Sunglasses,309,Assembly_M3,55.3,295.9,7,Line_1,Night,419,0.72
PROD04707,2026-09-13 03:00:00,Plant_A,Reading Glasses,450,Grinding_M1,31.4,293.85,11,Line_1,Day,273,0.71
PROD04708,2026-09-13 04:00:00,Plant_B,Optical Frame,123,Grinding_M1,28.97,143.01,14,Line_1,Night,357,0.81
PROD04709,2026-09-13 05:00:00,Plant_B,Sunglasses,388,Coating_M2,22.35,112.61,41,Line_1,Day,241,0.71
PROD04710,2026-09-13 06:00:00,Plant_A,Optical Frame,467,Coating_M2,44.04,216.55,53,Line_2,Day,484,0.81
PROD04711,2026-09-13 07:00:00,Plant_A,Optical Frame,199,Grinding_M1,56.26,442.14,6,Line_2,Night,213,0.97
PROD04712,2026-09-13 08:00:00,Plant_A,Contact Lens,137,Grinding_M1,34.84,386.68,33,Line_1,Day,351,0.78
PROD04713,2026-09-13 09:00:00,Plant_B,Optical Frame,452,Coating_M2,24.7,381.14,20,Line_2,Night,461,0.85
PROD04714,2026-09-13 10:00:00,Plant_B,Contact Lens,467,Grinding_M1,27.96,423.05,55,Line_2,Night,388,0.96
PROD04715,2026-09-13 11:00:00,Plant_A,Sunglasses,408,Coating_M2,47.34,324.95,37,Line_2,Day,232,0.71
PROD04716,2026-09-13 12:00:00,Plant_B,Prescription Lens,103,Grinding_M1,66.68,346.22,34,Line_1,Day,367,0.73
PROD04717,2026-09-13 13:00:00,Plant_B,Sunglasses,359,Coating_M2,79.82,460.18,52,Line_2,Day,163,0.94
PROD04718,2026-09-13 14:00:00,Plant_A,Sunglasses,206,Coating_M2,59.95,143.28,19,Line_2,Night,278,0.98
PROD04719,2026-09-13 15:00:00,Plant_B,Reading Glasses,340,Assembly_M3,39.14,489.5,6,Line_2,Day,160,0.81
PROD04720,2026-09-13 16:00:00,Plant_B,Reading Glasses,397,Assembly_M3,42.07,301.48,49,Line_1,Day,395,0.9
PROD04721,2026-09-13 17:00:00,Plant_B,Contact Lens,427,Coating_M2,50.18,334.5,32,Line_1,Night,459,0.84
PROD04722,2026-09-13 18:00:00,Plant_B,Prescription Lens,176,Grinding_M1,60.45,355.15,2,Line_2,Day,488,0.97
PROD04723,2026-09-13 19:00:00,Plant_B,Reading Glasses,431,Grinding_M1,42.89,119.91,37,Line_2,Day,447,0.82
PROD04724,2026-09-13 20:00:00,Plant_B,Prescription Lens,230,Coating_M2,78.91,271.49,39,Line_2,Night,102,0.81
PROD04725,2026-09-13 21:00:00,Plant_B,Reading Glasses,313,Grinding_M1,61.17,319.74,17,Line_1,Day,220,0.72
PROD04726,2026-09-13 22:00:00,Plant_A,Contact Lens,341,Coating_M2,24.3,242.23,8,Line_2,Day,357,0.79
PROD04727,2026-09-13 23:00:00,Plant_A,Reading Glasses,279,Assembly_M3,70.69,407.17,13,Line_1,Day,347,0.86
PROD04728,2026-09-14 00:00:00,Plant_B,Contact Lens,182,Coating_M2,68.45,274.0,46,Line_2,Night,448,0.97
PROD04729,2026-09-14 01:00:00,Plant_B,Optical Frame,341,Coating_M2,38.21,190.01,44,Line_1,Night,152,0.94
PROD04730,2026-09-14 02:00:00,Plant_B,Prescription Lens,296,Coating_M2,50.1,477.91,37,Line_2,Night,480,0.94
PROD04731,2026-09-14 03:00:00,Plant_A,Prescription Lens,191,Coating_M2,44.02,139.29,25,Line_2,Night,338,0.74
PROD04732,2026-09-14 04:00:00,Plant_A,Optical Frame,186,Grinding_M1,34.48,117.78,4,Line_2,Day,458,0.79
PROD04733,2026-09-14 05:00:00,Plant_B,Contact Lens,372,Assembly_M3,25.89,467.82,54,Line_1,Day,329,0.91
PROD04734,2026-09-14 06:00:00,Plant_B,Optical Frame,142,Coating_M2,21.37,157.97,18,Line_1,Night,232,0.8
PROD04735,2026-09-14 07:00:00,Plant_A,Reading Glasses,405,Assembly_M3,46.07,360.43,52,Line_2,Night,438,0.98
PROD04736,2026-09-14 08:00:00,Plant_B,Sunglasses,488,Assembly_M3,75.25,347.36,6,Line_1,Day,345,0.77
PROD04737,2026-09-14 09:00:00,Plant_A,Reading Glasses,307,Coating_M2,73.55,120.51,46,Line_2,Day,471,0.81
PROD04738,2026-09-14 10:00:00,Plant_A,Reading Glasses,499,Assembly_M3,48.36,427.28,21,Line_1,Night,393,0.8
PROD04739,2026-09-14 11:00:00,Plant_B,Optical Frame,274,Grinding_M1,77.12,284.31,18,Line_1,Night,422,1.0
PROD04740,2026-09-14 12:00:00,Plant_A,Optical Frame,354,Assembly_M3,45.02,236.5,2,Line_1,Night,448,0.79
PROD04741,2026-09-14 13:00:00,Plant_B,Reading Glasses,275,Coating_M2,49.68,177.96,43,Line_1,Day,407,0.85
PROD04742,2026-09-14 14:00:00,Plant_A,Contact Lens,155,Grinding_M1,20.18,177.97,22,Line_2,Night,318,0.99
PROD04743,2026-09-14 15:00:00,Plant_B,Reading Glasses,205,Grinding_M1,56.87,305.06,14,Line_2,Day,102,0.74
PROD04744,2026-09-14 16:00:00,Plant_A,Reading Glasses,128,Grinding_M1,43.52,413.11,40,Line_2,Night,162,0.78
PROD04745,2026-09-14 17:00:00,Plant_A,Prescription Lens,399,Coating_M2,39.96,243.66,35,Line_1,Day,195,0.74
PROD04746,2026-09-14 18:00:00,Plant_A,Optical Frame,439,Coating_M2,60.23,462.35,40,Line_1,Day,499,0.86
PROD04747,2026-09-14 19:00:00,Plant_A,Prescription Lens,421,Coating_M2,32.2,218.13,59,Line_1,Day,398,0.88
PROD04748,2026-09-14 20:00:00,Plant_B,Optical Frame,434,Coating_M2,67.81,171.12,50,Line_1,Night,296,0.92
PROD04749,2026-09-14 21:00:00,Plant_A,Sunglasses,146,Grinding_M1,50.76,213.94,3,Line_1,Day,106,0.73
PROD04750,2026-09-14 22:00:00,Plant_B,Contact Lens,439,Grinding_M1,41.7,314.22,36,Line_2,Night,214,0.95
PROD04751,2026-09-14 23:00:00,Plant_A,Reading Glasses,352,Assembly_M3,35.39,218.01,26,Line_1,Night,411,0.9
PROD04752,2026-09-15 00:00:00,Plant_A,Contact Lens,397,Assembly_M3,67.48,317.18,16,Line_1,Night,470,0.83
PROD04753,2026-09-15 01:00:00,Plant_B,Prescription Lens,328,Assembly_M3,21.1,376.0,56,Line_1,Night,234,0.77
PROD04754,2026-09-15 02:00:00,Plant_A,Prescription Lens,407,Grinding_M1,23.32,131.52,25,Line_1,Day,463,0.9
PROD04755,2026-09-15 03:00:00,Plant_A,Contact Lens,475,Coating_M2,51.42,416.98,15,Line_2,Night,310,0.99
PROD04756,2026-09-15 04:00:00,Plant_B,Optical Frame,407,Grinding_M1,76.35,243.25,36,Line_2,Night,229,0.92
PROD04757,2026-09-15 05:00:00,Plant_B,Optical Frame,262,Grinding_M1,43.03,438.63,21,Line_2,Night,127,0.89
PROD04758,2026-09-15 06:00:00,Plant_A,Sunglasses,237,Assembly_M3,23.0,343.58,28,Line_2,Day,172,0.97
PROD04759,2026-09-15 07:00:00,Plant_A,Optical Frame,151,Assembly_M3,74.98,115.31,42,Line_1,Night,136,0.94
PROD04760,2026-09-15 08:00:00,Plant_B,Optical Frame,318,Coating_M2,22.2,273.3,40,Line_2,Day,496,0.78
PROD04761,2026-09-15 09:00:00,Plant_A,Sunglasses,445,Coating_M2,79.44,306.58,57,Line_2,Night,137,0.75
PROD04762,2026-09-15 10:00:00,Plant_B,Optical Frame,432,Assembly_M3,33.11,288.98,35,Line_1,Day,351,0.77
PROD04763,2026-09-15 11:00:00,Plant_A,Reading Glasses,199,Grinding_M1,55.63,486.04,47,Line_2,Day,132,0.96
PROD04764,2026-09-15 12:00:00,Plant_A,Reading Glasses,408,Assembly_M3,57.06,416.13,25,Line_1,Day,447,0.71
PROD04765,2026-09-15 13:00:00,Plant_A,Optical Frame,169,Assembly_M3,42.42,154.39,8,Line_2,Night,487,0.81
PROD04766,2026-09-15 14:00:00,Plant_A,Optical Frame,246,Grinding_M1,62.27,236.27,19,Line_2,Day,231,0.78
PROD04767,2026-09-15 15:00:00,Plant_B,Reading Glasses,267,Assembly_M3,25.83,330.7,49,Line_2,Night,235,0.73
PROD04768,2026-09-15 16:00:00,Plant_B,Prescription Lens,114,Assembly_M3,21.04,342.37,16,Line_2,Night,267,0.72
PROD04769,2026-09-15 17:00:00,Plant_A,Optical Frame,246,Assembly_M3,73.67,157.5,47,Line_2,Night,215,0.87
PROD04770,2026-09-15 18:00:00,Plant_B,Contact Lens,419,Coating_M2,21.12,300.15,26,Line_2,Day,112,0.8
PROD04771,2026-09-15 19:00:00,Plant_A,Prescription Lens,151,Coating_M2,74.81,175.85,26,Line_2,Night,195,0.84
PROD04772,2026-09-15 20:00:00,Plant_B,Contact Lens,225,Assembly_M3,73.43,331.13,59,Line_1,Day,399,0.7
PROD04773,2026-09-15 21:00:00,Plant_A,Sunglasses,405,Assembly_M3,69.23,475.12,53,Line_2,Day,207,0.72
PROD04774,2026-09-15 22:00:00,Plant_A,Reading Glasses,386,Coating_M2,25.03,246.33,5,Line_2,Night,235,0.92
PROD04775,2026-09-15 23:00:00,Plant_A,Optical Frame,306,Coating_M2,30.81,448.32,52,Line_2,Night,395,0.95
PROD04776,2026-09-16 00:00:00,Plant_A,Reading Glasses,418,Assembly_M3,76.58,339.74,6,Line_2,Night,302,0.77
PROD04777,2026-09-16 01:00:00,Plant_B,Optical Frame,300,Coating_M2,62.41,118.73,34,Line_2,Night,473,0.95
PROD04778,2026-09-16 02:00:00,Plant_A,Sunglasses,257,Assembly_M3,30.54,223.69,32,Line_1,Day,347,0.72
PROD04779,2026-09-16 03:00:00,Plant_B,Optical Frame,316,Assembly_M3,67.87,223.24,54,Line_1,Day,100,0.86
PROD04780,2026-09-16 04:00:00,Plant_B,Contact Lens,296,Grinding_M1,27.89,499.58,6,Line_1,Night,322,1.0
PROD04781,2026-09-16 05:00:00,Plant_A,Optical Frame,359,Assembly_M3,40.78,365.85,11,Line_2,Night,452,0.91
PROD04782,2026-09-16 06:00:00,Plant_A,Prescription Lens,373,Coating_M2,21.54,359.34,27,Line_2,Night,224,0.89
PROD04783,2026-09-16 07:00:00,Plant_A,Prescription Lens,101,Grinding_M1,71.14,155.65,39,Line_1,Night,180,0.75
PROD04784,2026-09-16 08:00:00,Plant_A,Optical Frame,109,Coating_M2,26.86,167.37,25,Line_2,Night,184,0.81
PROD04785,2026-09-16 09:00:00,Plant_A,Prescription Lens,324,Grinding_M1,30.1,386.19,21,Line_2,Day,230,0.75
PROD04786,2026-09-16 10:00:00,Plant_B,Sunglasses,462,Coating_M2,46.3,291.5,44,Line_1,Day,149,0.97
PROD04787,2026-09-16 11:00:00,Plant_A,Reading Glasses,205,Coating_M2,33.68,268.04,2,Line_2,Night,392,0.89
PROD04788,2026-09-16 12:00:00,Plant_A,Contact Lens,400,Grinding_M1,64.23,429.22,8,Line_1,Night,181,0.91
PROD04789,2026-09-16 13:00:00,Plant_B,Contact Lens,317,Grinding_M1,49.98,208.94,43,Line_1,Day,168,0.75
PROD04790,2026-09-16 14:00:00,Plant_A,Contact Lens,418,Assembly_M3,49.72,354.86,24,Line_1,Day,320,0.96
PROD04791,2026-09-16 15:00:00,Plant_B,Reading Glasses,199,Assembly_M3,21.4,398.69,41,Line_1,Day,206,0.98
PROD04792,2026-09-16 16:00:00,Plant_B,Contact Lens,167,Grinding_M1,28.84,335.63,5,Line_2,Night,460,0.82
PROD04793,2026-09-16 17:00:00,Plant_B,Reading Glasses,256,Assembly_M3,45.89,372.63,43,Line_2,Day,156,0.76
PROD04794,2026-09-16 18:00:00,Plant_B,Contact Lens,365,Grinding_M1,35.33,487.02,46,Line_1,Day,241,0.76
PROD04795,2026-09-16 19:00:00,Plant_A,Sunglasses,497,Grinding_M1,38.85,332.05,34,Line_1,Day,492,0.96
PROD04796,2026-09-16 20:00:00,Plant_B,Optical Frame,420,Assembly_M3,35.52,211.15,22,Line_2,Night,115,0.93
PROD04797,2026-09-16 21:00:00,Plant_A,Prescription Lens,262,Grinding_M1,65.94,353.53,30,Line_1,Night,318,0.83
PROD04798,2026-09-16 22:00:00,Plant_A,Contact Lens,361,Grinding_M1,27.32,344.9,6,Line_1,Night,124,0.9
PROD04799,2026-09-16 23:00:00,Plant_B,Reading Glasses,108,Coating_M2,63.22,333.97,49,Line_1,Night,117,0.92
PROD04800,2026-09-17 00:00:00,Plant_B,Contact Lens,268,Coating_M2,26.97,344.43,32,Line_1,Day,394,0.84
PROD04801,2026-09-17 01:00:00,Plant_A,Contact Lens,422,Coating_M2,39.28,283.41,22,Line_1,Night,144,0.84
PROD04802,2026-09-17 02:00:00,Plant_A,Reading Glasses,329,Grinding_M1,69.36,168.29,10,Line_1,Day,132,0.91
PROD04803,2026-09-17 03:00:00,Plant_B,Optical Frame,259,Coating_M2,31.74,393.97,30,Line_2,Night,214,0.75
PROD04804,2026-09-17 04:00:00,Plant_B,Sunglasses,427,Assembly_M3,29.1,103.58,47,Line_2,Night,334,0.81
PROD04805,2026-09-17 05:00:00,Plant_B,Optical Frame,130,Grinding_M1,52.02,116.84,32,Line_2,Day,386,0.94
PROD04806,2026-09-17 06:00:00,Plant_A,Sunglasses,402,Grinding_M1,48.78,235.12,13,Line_1,Day,465,0.92
PROD04807,2026-09-17 07:00:00,Plant_A,Reading Glasses,332,Grinding_M1,52.48,436.28,24,Line_1,Night,288,0.85
PROD04808,2026-09-17 08:00:00,Plant_B,Sunglasses,407,Grinding_M1,35.45,330.21,52,Line_2,Day,319,0.91
PROD04809,2026-09-17 09:00:00,Plant_B,Prescription Lens,473,Coating_M2,73.01,344.53,8,Line_1,Day,237,0.84
PROD04810,2026-09-17 10:00:00,Plant_A,Reading Glasses,322,Grinding_M1,34.61,469.61,30,Line_1,Day,280,0.82
PROD04811,2026-09-17 11:00:00,Plant_A,Sunglasses,288,Coating_M2,63.1,396.48,40,Line_1,Day,454,0.72
PROD04812,2026-09-17 12:00:00,Plant_B,Contact Lens,432,Assembly_M3,41.79,380.59,29,Line_2,Night,467,0.99
PROD04813,2026-09-17 13:00:00,Plant_B,Sunglasses,411,Assembly_M3,35.64,144.52,16,Line_2,Day,284,0.8
PROD04814,2026-09-17 14:00:00,Plant_B,Reading Glasses,336,Grinding_M1,24.73,150.88,4,Line_2,Day,466,0.99
PROD04815,2026-09-17 15:00:00,Plant_A,Sunglasses,467,Assembly_M3,67.22,494.59,22,Line_1,Night,459,0.95
PROD04816,2026-09-17 16:00:00,Plant_A,Contact Lens,268,Coating_M2,72.27,184.55,38,Line_1,Day,139,0.75
PROD04817,2026-09-17 17:00:00,Plant_B,Sunglasses,363,Coating_M2,25.96,238.5,36,Line_2,Day,463,0.78
PROD04818,2026-09-17 18:00:00,Plant_A,Reading Glasses,400,Grinding_M1,21.19,460.15,13,Line_2,Day,187,0.77
PROD04819,2026-09-17 19:00:00,Plant_A,Optical Frame,242,Assembly_M3,56.93,482.57,48,Line_2,Day,219,0.89
PROD04820,2026-09-17 20:00:00,Plant_A,Optical Frame,252,Assembly_M3,29.0,336.0,50,Line_2,Day,165,0.94
PROD04821,2026-09-17 21:00:00,Plant_A,Contact Lens,328,Assembly_M3,24.07,381.93,31,Line_1,Night,161,0.81
PROD04822,2026-09-17 22:00:00,Plant_B,Contact Lens,238,Grinding_M1,68.61,223.21,9,Line_1,Day,479,0.87
PROD04823,2026-09-17 23:00:00,Plant_A,Contact Lens,213,Grinding_M1,52.68,336.54,35,Line_2,Night,440,0.7
PROD04824,2026-09-18 00:00:00,Plant_B,Contact Lens,104,Grinding_M1,40.15,117.51,38,Line_2,Night,181,0.95
PROD04825,2026-09-18 01:00:00,Plant_B,Optical Frame,411,Grinding_M1,55.81,477.71,59,Line_1,Day,305,0.77
PROD04826,2026-09-18 02:00:00,Plant_B,Optical Frame,397,Grinding_M1,54.11,247.05,30,Line_1,Night,189,0.95
PROD04827,2026-09-18 03:00:00,Plant_A,Optical Frame,480,Grinding_M1,21.44,213.33,28,Line_1,Day,138,0.79
PROD04828,2026-09-18 04:00:00,Plant_A,Optical Frame,176,Coating_M2,22.91,269.66,44,Line_2,Day,354,0.81
PROD04829,2026-09-18 05:00:00,Plant_A,Sunglasses,438,Coating_M2,60.61,475.16,46,Line_1,Night,130,0.88
PROD04830,2026-09-18 06:00:00,Plant_A,Prescription Lens,444,Grinding_M1,78.11,335.55,36,Line_2,Day,366,0.99
PROD04831,2026-09-18 07:00:00,Plant_B,Optical Frame,331,Grinding_M1,78.3,264.81,2,Line_1,Day,481,0.77
PROD04832,2026-09-18 08:00:00,Plant_B,Optical Frame,411,Assembly_M3,67.78,211.91,51,Line_1,Day,397,0.74
PROD04833,2026-09-18 09:00:00,Plant_A,Prescription Lens,342,Coating_M2,20.33,442.24,21,Line_1,Day,247,0.94
PROD04834,2026-09-18 10:00:00,Plant_A,Reading Glasses,340,Coating_M2,39.36,296.22,9,Line_1,Day,180,0.73
PROD04835,2026-09-18 11:00:00,Plant_A,Sunglasses,247,Grinding_M1,36.36,115.07,20,Line_2,Night,183,0.91
PROD04836,2026-09-18 12:00:00,Plant_B,Reading Glasses,492,Assembly_M3,59.08,447.47,53,Line_1,Night,376,0.71
PROD04837,2026-09-18 13:00:00,Plant_B,Sunglasses,119,Assembly_M3,72.34,228.63,53,Line_1,Night,305,0.79
PROD04838,2026-09-18 14:00:00,Plant_A,Contact Lens,402,Assembly_M3,52.75,223.95,40,Line_2,Night,176,0.72
PROD04839,2026-09-18 15:00:00,Plant_A,Reading Glasses,301,Assembly_M3,77.57,227.4,6,Line_2,Day,151,0.87
PROD04840,2026-09-18 16:00:00,Plant_B,Prescription Lens,147,Grinding_M1,20.72,212.58,57,Line_2,Night,483,0.71
PROD04841,2026-09-18 17:00:00,Plant_A,Sunglasses,242,Assembly_M3,22.83,328.46,54,Line_2,Night,149,0.87
PROD04842,2026-09-18 18:00:00,Plant_B,Sunglasses,282,Assembly_M3,20.37,466.85,46,Line_2,Night,158,0.87
PROD04843,2026-09-18 19:00:00,Plant_B,Optical Frame,240,Assembly_M3,27.9,367.78,16,Line_1,Day,379,0.96
PROD04844,2026-09-18 20:00:00,Plant_A,Optical Frame,479,Assembly_M3,78.81,374.46,20,Line_1,Day,382,0.72
PROD04845,2026-09-18 21:00:00,Plant_B,Contact Lens,186,Grinding_M1,32.89,188.65,30,Line_2,Night,496,0.84
PROD04846,2026-09-18 22:00:00,Plant_A,Optical Frame,171,Grinding_M1,39.6,369.67,34,Line_1,Night,299,0.9
PROD04847,2026-09-18 23:00:00,Plant_A,Contact Lens,150,Assembly_M3,55.26,366.64,18,Line_1,Day,196,0.88
PROD04848,2026-09-19 00:00:00,Plant_A,Reading Glasses,153,Coating_M2,70.71,429.95,53,Line_1,Night,490,0.8
PROD04849,2026-09-19 01:00:00,Plant_B,Optical Frame,296,Assembly_M3,65.97,267.73,52,Line_2,Night,323,0.76
PROD04850,2026-09-19 02:00:00,Plant_A,Contact Lens,214,Grinding_M1,73.46,130.6,7,Line_1,Day,482,0.79
PROD04851,2026-09-19 03:00:00,Plant_B,Prescription Lens,409,Grinding_M1,49.73,327.84,2,Line_2,Day,409,0.95
PROD04852,2026-09-19 04:00:00,Plant_A,Sunglasses,463,Assembly_M3,58.29,320.13,55,Line_1,Day,129,0.81
PROD04853,2026-09-19 05:00:00,Plant_B,Sunglasses,155,Assembly_M3,71.89,338.45,39,Line_2,Night,479,0.87
PROD04854,2026-09-19 06:00:00,Plant_B,Prescription Lens,124,Grinding_M1,76.82,157.95,26,Line_2,Night,186,0.73
PROD04855,2026-09-19 07:00:00,Plant_B,Optical Frame,444,Grinding_M1,22.37,440.99,14,Line_2,Night,490,0.86
PROD04856,2026-09-19 08:00:00,Plant_A,Sunglasses,435,Grinding_M1,21.53,488.47,7,Line_1,Day,405,0.74
PROD04857,2026-09-19 09:00:00,Plant_A,Prescription Lens,374,Assembly_M3,66.4,335.44,39,Line_1,Day,304,0.97
PROD04858,2026-09-19 10:00:00,Plant_A,Prescription Lens,459,Coating_M2,41.86,368.44,41,Line_2,Day,243,0.85
PROD04859,2026-09-19 11:00:00,Plant_B,Reading Glasses,227,Coating_M2,23.44,379.18,47,Line_1,Day,188,0.8
PROD04860,2026-09-19 12:00:00,Plant_A,Sunglasses,271,Coating_M2,29.2,321.73,47,Line_2,Day,396,0.81
PROD04861,2026-09-19 13:00:00,Plant_A,Optical Frame,468,Assembly_M3,40.48,208.5,44,Line_1,Day,394,0.77
PROD04862,2026-09-19 14:00:00,Plant_B,Prescription Lens,220,Coating_M2,62.12,368.42,2,Line_2,Day,433,0.77
PROD04863,2026-09-19 15:00:00,Plant_B,Reading Glasses,251,Grinding_M1,28.86,499.88,8,Line_2,Day,410,0.9
PROD04864,2026-09-19 16:00:00,Plant_A,Contact Lens,376,Coating_M2,28.98,111.32,12,Line_2,Day,286,0.97
PROD04865,2026-09-19 17:00:00,Plant_B,Contact Lens,232,Grinding_M1,33.55,495.92,38,Line_1,Night,370,0.94
PROD04866,2026-09-19 18:00:00,Plant_B,Prescription Lens,232,Coating_M2,21.43,353.76,34,Line_2,Night,242,0.75
PROD04867,2026-09-19 19:00:00,Plant_B,Reading Glasses,170,Grinding_M1,30.13,246.08,28,Line_1,Day,480,0.75
PROD04868,2026-09-19 20:00:00,Plant_B,Sunglasses,261,Assembly_M3,27.14,106.58,57,Line_2,Day,469,0.82
PROD04869,2026-09-19 21:00:00,Plant_A,Prescription Lens,133,Grinding_M1,63.76,147.54,11,Line_1,Night,301,0.81
PROD04870,2026-09-19 22:00:00,Plant_B,Reading Glasses,266,Coating_M2,55.89,311.45,35,Line_2,Day,128,0.78
PROD04871,2026-09-19 23:00:00,Plant_B,Reading Glasses,171,Grinding_M1,36.62,423.07,48,Line_2,Night,266,0.81
PROD04872,2026-09-20 00:00:00,Plant_B,Contact Lens,244,Coating_M2,56.44,143.89,54,Line_2,Day,424,0.88
PROD04873,2026-09-20 01:00:00,Plant_B,Reading Glasses,452,Assembly_M3,33.38,175.2,27,Line_1,Day,473,0.92
PROD04874,2026-09-20 02:00:00,Plant_A,Sunglasses,451,Grinding_M1,22.9,148.13,49,Line_1,Day,248,0.87
PROD04875,2026-09-20 03:00:00,Plant_B,Contact Lens,310,Coating_M2,25.03,429.37,2,Line_1,Day,426,0.83
PROD04876,2026-09-20 04:00:00,Plant_A,Optical Frame,330,Coating_M2,62.1,149.12,25,Line_1,Night,267,0.74
PROD04877,2026-09-20 05:00:00,Plant_A,Contact Lens,454,Assembly_M3,33.7,361.24,0,Line_2,Night,137,0.94
PROD04878,2026-09-20 06:00:00,Plant_B,Reading Glasses,466,Assembly_M3,38.76,236.08,27,Line_1,Day,438,0.75
PROD04879,2026-09-20 07:00:00,Plant_B,Contact Lens,459,Assembly_M3,56.85,117.53,33,Line_2,Night,438,0.79
PROD04880,2026-09-20 08:00:00,Plant_B,Sunglasses,107,Assembly_M3,20.54,108.46,54,Line_2,Night,282,0.8
PROD04881,2026-09-20 09:00:00,Plant_A,Reading Glasses,308,Assembly_M3,68.56,196.73,30,Line_2,Night,359,0.75
PROD04882,2026-09-20 10:00:00,Plant_A,Prescription Lens,300,Assembly_M3,79.77,270.26,55,Line_2,Night,446,0.78
PROD04883,2026-09-20 11:00:00,Plant_B,Sunglasses,438,Grinding_M1,47.13,333.11,48,Line_1,Night,276,0.79
PROD04884,2026-09-20 12:00:00,Plant_A,Reading Glasses,405,Assembly_M3,54.75,353.39,33,Line_2,Day,243,0.98
PROD04885,2026-09-20 13:00:00,Plant_A,Optical Frame,470,Coating_M2,52.28,318.92,56,Line_2,Night,357,0.7
PROD04886,2026-09-20 14:00:00,Plant_B,Sunglasses,151,Grinding_M1,32.18,477.69,5,Line_1,Night,249,0.92
PROD04887,2026-09-20 15:00:00,Plant_B,Optical Frame,443,Coating_M2,46.4,208.72,19,Line_2,Day,328,0.73
PROD04888,2026-09-20 16:00:00,Plant_B,Optical Frame,136,Grinding_M1,41.18,475.62,13,Line_1,Day,424,0.84
PROD04889,2026-09-20 17:00:00,Plant_A,Sunglasses,277,Grinding_M1,46.82,284.22,17,Line_1,Day,263,0.98
PROD04890,2026-09-20 18:00:00,Plant_B,Prescription Lens,313,Grinding_M1,74.77,365.2,33,Line_2,Day,459,0.94
PROD04891,2026-09-20 19:00:00,Plant_A,Contact Lens,224,Assembly_M3,36.36,270.71,55,Line_2,Day,248,0.73
PROD04892,2026-09-20 20:00:00,Plant_B,Prescription Lens,484,Assembly_M3,79.25,362.19,47,Line_2,Day,497,0.79
PROD04893,2026-09-20 21:00:00,Plant_B,Sunglasses,358,Assembly_M3,40.6,189.75,1,Line_2,Day,399,0.8
PROD04894,2026-09-20 22:00:00,Plant_A,Prescription Lens,490,Assembly_M3,55.21,188.21,45,Line_1,Night,360,0.92
PROD04895,2026-09-20 23:00:00,Plant_A,Reading Glasses,365,Assembly_M3,71.55,280.35,57,Line_1,Night,190,0.83
PROD04896,2026-09-21 00:00:00,Plant_A,Contact Lens,149,Grinding_M1,65.14,497.08,57,Line_1,Night,114,0.89
PROD04897,2026-09-21 01:00:00,Plant_A,Sunglasses,453,Assembly_M3,78.27,151.46,33,Line_1,Day,484,0.87
PROD04898,2026-09-21 02:00:00,Plant_A,Sunglasses,132,Coating_M2,78.97,115.3,6,Line_1,Day,356,0.75
PROD04899,2026-09-21 03:00:00,Plant_B,Optical Frame,346,Assembly_M3,52.98,286.14,59,Line_2,Day,108,0.75
PROD04900,2026-09-21 04:00:00,Plant_A,Contact Lens,198,Grinding_M1,20.62,454.87,30,Line_1,Day,265,0.91
PROD04901,2026-09-21 05:00:00,Plant_B,Prescription Lens,162,Grinding_M1,68.68,282.97,2,Line_2,Day,138,0.79
PROD04902,2026-09-21 06:00:00,Plant_B,Prescription Lens,461,Grinding_M1,33.28,439.49,31,Line_1,Day,218,0.73
PROD04903,2026-09-21 07:00:00,Plant_A,Sunglasses,425,Coating_M2,43.64,283.41,29,Line_2,Night,465,0.88
PROD04904,2026-09-21 08:00:00,Plant_B,Sunglasses,444,Assembly_M3,54.6,483.51,11,Line_2,Day,496,0.93
PROD04905,2026-09-21 09:00:00,Plant_B,Reading Glasses,453,Coating_M2,32.04,430.87,36,Line_2,Day,239,0.73
PROD04906,2026-09-21 10:00:00,Plant_A,Contact Lens,149,Coating_M2,69.39,366.08,36,Line_1,Day,182,0.74
PROD04907,2026-09-21 11:00:00,Plant_B,Contact Lens,213,Coating_M2,42.66,459.29,22,Line_2,Day,262,0.96
PROD04908,2026-09-21 12:00:00,Plant_B,Optical Frame,318,Assembly_M3,26.92,406.05,1,Line_1,Night,282,0.87
PROD04909,2026-09-21 13:00:00,Plant_A,Contact Lens,349,Coating_M2,71.57,123.77,30,Line_2,Day,433,0.94
PROD04910,2026-09-21 14:00:00,Plant_B,Sunglasses,161,Grinding_M1,33.94,466.39,36,Line_2,Night,446,0.71
PROD04911,2026-09-21 15:00:00,Plant_A,Prescription Lens,338,Assembly_M3,75.47,157.89,4,Line_1,Day,138,0.79
